性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
集成显卡,Intel GMA UHD（集成于处理器）,Intel HD 510,617,635
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
集成显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
核芯显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
核芯显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
集成显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
集成显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
入门级独立显卡,NVIDIA GeForce 920MX,GeForce 920MX,1014,526
入门级独立显卡,NVIDIA GeForce 920MX,GeForce 920MX,1014,526
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R7 M530＋AMD Radeon HD（集成于处理器）,Radeon R5 M230,562,548
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R5 M530＋AMD Radeon HD（集成于处理器）,Radeon R5 M230,562,548
入门级独立显卡,NVIDIA GeForce 920MX,GeForce 920MX,1014,526
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R7 M530＋AMD Radeon HD（集成于处理器）,Radeon R5 M230,562,548
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核心显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 430M,Radeon R5 430,991,744
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 430M,Radeon R5 430,991,744
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
发烧级独立显卡,NVIDIA GeForce GTX 1060 Max-Q,GeForce GTX 1060 3GB,8793,815
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
发烧级独立显卡,NVIDIA GeForce GTX 1060 Max-Q,GeForce GTX 1060 3GB,8793,815
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
核芯显卡,Intel GMA HD 4400,Intel HD 4400,562,763
入门级独立显卡,NVIDIA Geforce 820M,GeForce 820M,609,478
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,NVIDIA GeForce 920M,GeForce 920M,724,482
入门级独立显卡,AMD Radeon R5 M330,Radeon R5 M330,594,527
入门级独立显卡,NVIDIA GeForce 920M,GeForce 920M,724,482
入门级独立显卡,NVIDIA GeForce 920M,GeForce 920M,724,482
入门级独立显卡,NVIDIA GeForce 920M,GeForce 920M,724,482
入门级独立显卡,NVIDIA GeForce 920M,GeForce 920M,724,482
入门级独立显卡,AMD Radeon R5 M330,Radeon R5 M330,594,527
入门级独立显卡,NVIDIA GeForce 920M,GeForce 920M,724,482
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
性能级独立显卡,AMD Radeon R7 M460,Radeon R7 M460,838,606
集成显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
集成显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
集成显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
集成显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
集成显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
入门级独立显卡,NVIDIA GeForce 920M,GeForce 920M,724,482
入门级独立显卡,NVIDIA GeForce 920M,GeForce 920M,724,482
入门级独立显卡,NVIDIA GeForce 920M,GeForce 920M,724,482
入门级独立显卡,NVIDIA GeForce 920M,GeForce 920M,724,482
核芯显卡,Intel GMA HD,Intel UHD 600,393,392
双显卡（入门级独立显卡＋集成显卡）,NVIDIA GeForce GT 720M＋Intel GMA HD 4400,GeForce GT 720M,549,485
双显卡（入门级独立显卡＋集成显卡）,NVIDIA GeForce GT 720M＋Intel GMA HD 4400,GeForce GT 720M,549,485
双显卡（性能级独立显卡＋集成显卡）,AMD Radeon HD 8570M＋AMD Radeon HD 8330,Radeon HD 8570M,539,526
双显卡（入门级独立显卡＋集成显卡）,NVIDIA GeForce GT 720M＋Intel GMA HD 4400,GeForce GT 720M,549,485
双显卡（入门级独立显卡＋集成显卡）,NVIDIA GeForce 820M＋Intel GMA HD 4400,GeForce 820M,609,478
双显卡（入门级独立显卡＋集成显卡）,NVIDIA GeForce 820M＋Intel GMA HD 4400,GeForce 820M,609,478
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
核芯显卡,Intel HD Graphics,Intel HD Family,428,477
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R5 M330＋Intel GMA HD 520,Radeon R5 M330,594,527
入门级独立显卡,NVIDIA Geforce 920M,GeForce 920M,724,482
入门级独立显卡,NVIDIA Geforce 920M,GeForce 920M,724,482
入门级独立显卡,NVIDIA Geforce 920M,GeForce 920M,724,482
集成显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
集成显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
集成显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
集成显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
集成显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
集成显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
集成显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R6 M255DX,Radeon R5 M255,749,546
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,NVIDIA Geforce 820M,GeForce 820M,609,478
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,NVIDIA Geforce 820M,GeForce 820M,609,478
入门级独立显卡,AMD Radeon R5 M330,Radeon R5 M330,594,527
核芯显卡,Intel GMA HD 6100,Intel HD 6000,827,534
入门级独立显卡,NVIDIA Geforce 820M,GeForce 820M,609,478
核芯显卡,AMD Radeon HD,Radeon R2,305,149
入门级独立显卡,NVIDIA Geforce 820M,GeForce 820M,609,478
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,NVIDIA Geforce 820M,GeForce 820M,609,478
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,NVIDIA Geforce 820M,GeForce 820M,609,478
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,NVIDIA Geforce 820M,GeForce 820M,609,478
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
双显卡（入门级独立显卡＋集成显卡）,NVIDIA GeForce 820M＋Intel GMA HD 4400,GeForce 820M,609,478
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
核芯显卡,AMD Radeon HD,Radeon R2,305,149
双显卡（入门级独立显卡＋集成显卡）,NVIDIA GeForce 820M＋Intel GMA HD 4400,GeForce 820M,609,478
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
性能级独立显卡,AMD Radeon R6 M255DX,Radeon R5 M255,749,546
双显卡（入门级独立显卡＋集成显卡）,NVIDIA GeForce 820M＋Intel GMA HD 4400,GeForce 820M,609,478
入门级独立显卡,NVIDIA Geforce 820M,GeForce 820M,609,478
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,NVIDIA GeForce 820M,GeForce 820M,609,478
双显卡（入门级独立显卡＋集成显卡）,NVIDIA GeForce 820M＋Intel GMA HD 4400,GeForce 820M,609,478
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
